,Year,Month,CLIMATE_SUMMARY.PRECIPITATION_HEIGHT,CLIMATE_SUMMARY.WIND_FORCE_BEAUFORT,CLIMATE_SUMMARY.SUNSHINE_DURATION,nFires,state
0,1995,1,172.93777777777777,2.7205,197906.08695652173,0,Nordrhein-Westfalen
1,1995,2,110.69777777777777,2.70125,206874.78260869565,0,Nordrhein-Westfalen
2,1995,3,95.09777777777776,2.651794871794872,508586.0869565217,1,Nordrhein-Westfalen
3,1995,4,55.342222222222226,2.132307692307692,436450.9090909091,2,Nordrhein-Westfalen
4,1995,5,60.63111111111111,1.855526315789474,736606.9565217391,9,Nordrhein-Westfalen
5,1995,6,63.92,1.8933333333333333,617947.8260869565,6.0,Nordrhein-Westfalen
6,1995,7,69.20666666666668,1.6948717948717946,952412.7272727273,10,Nordrhein-Westfalen
7,1995,8,44.580000000000005,1.7615384615384617,911994.5454545454,15,Nordrhein-Westfalen
8,1995,9,104.25555555555556,2.1189473684210527,328695.652173913,3,Nordrhein-Westfalen
9,1995,10,26.81590909090909,1.7372972972972973,426076.36363636365,0,Nordrhein-Westfalen
10,1995,11,45.28181818181818,2.0136842105263155,238876.36363636365,1,Nordrhein-Westfalen
11,1995,12,49.65,1.902972972972973,163538.18181818182,0,Nordrhein-Westfalen
12,1996,1,9.002380952380953,2.313611111111111,320022.85714285716,1,Nordrhein-Westfalen
13,1996,2,65.47142857142858,2.2041666666666666,194040.0,1,Nordrhein-Westfalen
14,1996,3,20.454761904761906,2.011111111111111,442748.5714285714,21,Nordrhein-Westfalen
15,1996,4,10.038095238095238,1.8099999999999998,761485.7142857143,97,Nordrhein-Westfalen
16,1996,5,73.15714285714286,2.0277777777777777,393222.85714285716,19,Nordrhein-Westfalen
17,1996,6,40.93571428571428,1.8177777777777777,729144.0,26.0,Nordrhein-Westfalen
18,1996,7,77.38571428571429,1.9930555555555556,668811.4285714285,14,Nordrhein-Westfalen
19,1996,8,144.36829268292684,1.8879411764705882,688698.947368421,8,Nordrhein-Westfalen
20,1996,9,49.16097560975609,1.883142857142857,442782.0,1,Nordrhein-Westfalen
21,1996,10,94.515,1.9744117647058823,409410.0,3,Nordrhein-Westfalen
22,1996,11,93.86,2.43,116298.94736842105,0,Nordrhein-Westfalen
23,1996,12,50.197500000000005,1.9264705882352942,205722.0,0,Nordrhein-Westfalen
24,1997,1,6.8125,1.6108823529411767,249138.0,0,Nordrhein-Westfalen
25,1997,2,118.91749999999999,2.8802941176470584,210942.0,0,Nordrhein-Westfalen
26,1997,3,48.7425,2.1032352941176473,411214.7368421053,4,Nordrhein-Westfalen
27,1997,4,59.345000000000006,2.088235294117647,644940.0,6,Nordrhein-Westfalen
28,1997,5,85.9475,2.018823529411765,748638.0,5,Nordrhein-Westfalen
29,1997,6,108.585,2.029090909090909,771066.0,3.0,Nordrhein-Westfalen
30,1997,7,76.35897435897436,1.6729411764705884,634698.0,3,Nordrhein-Westfalen
31,1997,8,44.61,1.6276470588235292,853452.0,15,Nordrhein-Westfalen
32,1997,9,28.695,1.6382857142857143,698310.0,2,Nordrhein-Westfalen
33,1997,10,75.8475,2.0997142857142856,453474.0,2,Nordrhein-Westfalen
34,1997,11,42.8825,2.1228571428571428,225090.0,0,Nordrhein-Westfalen
35,1997,12,93.8275,2.4367647058823527,107712.0,0,Nordrhein-Westfalen
36,1998,1,68.22,2.629142857142857,225582.85714285713,0,Nordrhein-Westfalen
37,1998,2,14.9575,2.248285714285714,330034.28571428574,1,Nordrhein-Westfalen
38,1998,3,106.70750000000001,2.4385714285714286,343836.0,3,Nordrhein-Westfalen
39,1998,4,98.6725,2.131470588235294,327685.71428571426,3,Nordrhein-Westfalen
40,1998,5,67.39,1.9111764705882355,745885.7142857143,5,Nordrhein-Westfalen
41,1998,6,121.25750000000001,2.085,591534.0,3.0,Nordrhein-Westfalen
42,1998,7,78.11025641025641,2.1796969696969697,477925.71428571426,6,Nordrhein-Westfalen
43,1998,8,65.6275,1.8617142857142857,701057.1428571428,4,Nordrhein-Westfalen
44,1998,9,161.9675,2.0179411764705883,372034.28571428574,0,Nordrhein-Westfalen
45,1998,10,211.89743589743588,2.6696969696969695,164820.0,0,Nordrhein-Westfalen
